,title,cited_by_count,AGRI,ARTS,BIOC,BUSI,CENG,CHEM,COMP,DECI,DENT,EART,ECON,ENER,ENGI,ENVI,HEAL,IMMU,MATE,MATH,MEDI,MULT,NEUR,NURS,PHAR,PHYS,PSYC,SOCI,VETE
1761,Wormholes in Rastall Gravity and Nonvacuum Space-Time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1762,The Boltzmann-Grad Limit of the Lorentz Gas in a Union of Lattices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1763,3D WCSPH modelling of landslide-water dynamics during 1963 Vajont disaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1764,"Correction to: Effectiveness of physical therapy in axillary web syndrome after breast cancer: a systematic review and meta-analysis (Supportive Care in Cancer, (2023), 31, 5, (257), 10.1007/s00520-023-07666-x)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1765,On the Stochastic Sine-Gordon Model: An Interacting Field Theory Approach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1766,Concentration of Equilibria and Relative Instability in Disordered Non-Relaxational Dynamics,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1767,The Lp Estimate for the Gain Term of the Boltzmann Collision Operator and Its Application,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1768,Simulations of vertical displacement oscillatory modes and global Alfvén Eigenmodes in JET geometry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1769,Extraction of two-magnon scattering and detection of inverse spin Hall effect up to 40GHz in low-damping Fe<inf>65</inf>Co<inf>35</inf>/Pt bilayer thin film,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1770,Radiofrequency sheath rectification on WEST: application of the sheath-equivalent dielectric layer technique in tokamak geometry,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1771,Multi-channel machine learning based nonlocal kinetic energy density functional for semiconductors,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1772,"Decoupling by Local Random Unitaries without Simultaneous Smoothing, and Applications to Multi-user Quantum Information Tasks",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1773,Quantisation via Branes and Minimal Resolution,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1775,Pedestal dynamics and turbulence in H-mode density ramp-up experiment on EAST,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1777,"Phase transition analysis of the Potts-SOS model with spin set {−1,0,+1} on the Cayley tree",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1778,A comprehensive comparison of deep learning-based compound-target interaction prediction models to unveil guiding design principles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1779,"Erratum to “Black holes, warp drives, and energy conditions” [Phys. Lett. B 856 (2024) 138910] (Physics Letters B (2024) 856, (S0370269324004684), (10.1016/j.physletb.2024.138910))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1780,Power handling in a highly-radiative negative triangularity pilot plant,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1781,Finite element methods for the stretching and bending of thin structures with folding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1782,"Publisher Correction: Overcoming the coherence time barrier in quantum machine learning on temporal data (Nature Communications, (2024), 15, 1, (7491), 10.1038/s41467-024-51162-7)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1783,Erratum: Threshold voltage instability in III-nitride heterostructure metal–insulator–semiconductor high-electron-mobility transistors: Characterization and interface engineering (Appl. Phys. Rev. (2024) 11 (021325) DOI: 10.1063/5.0179376),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1784,Invariant regimes of Spencer scaling law for magnetic compression of rotating FRC plasma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1785,A Particle Method for the Multispecies Landau Equation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1786,First experimental confirmation of island SOL geometry effects in a high radiation regime on W7-X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1787,"Correction to: Keep it secret, keep it safe: teaching quantum key distribution in high school (EPJ Quantum Technology, (2024), 11, 1, (64), 10.1140/epjqt/s40507-024-00276-4)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1788,Derived deformation theory of crepant curves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1790,First results of a newly built hard x-ray/soft gamma spectrometer imaging system: on the aspect of plasma disruptions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1791,Examination of physical activity and life quality levels of university students based on the analysis of the WHOQOL-BREF indicators,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1792,Self-consistent modelling of radio frequency sheath in 3D with realistic ICRF antennas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1793,Two-proton emission within a deformed Yukawa-plus-exponential model,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1794,"Erratum to: Spratt DE, Liu VYT, Michalski J, Davicioni E, Berlin A, Simko JP, Efstathiou JA, Tran PT, Sandler HM, Hall WA, Thompson DJS, Parliament MB, Dayes IS, Correa RJM, Robertson JM, Gore EM, Doncals DE, Vigneault E, Souhami L, Karrison TG, Feng FY. Genomic classifier performance in intermediate-risk prostate cancer: results from NRG Oncology/RTOG 0126 randomized phase 3 trial. Int J Radiat Oncol Biol Phys 2023;117:370-377. (International Journal of Radiation Oncology, Biology, Physics (2023) 117(2) (370–377), (S0360301623003711), (10.1016/j.ijrobp.2023.04.010))",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1795,Weight module classifications for Bershadsky-Polyakov algebras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1796,General geometry realized by four-scalar model and application to f(Q) gravity,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1797,From EPR Wave Function to Bi-Particle Entangled State Representation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1798,An Averaging Formula for Nielsen Numbers of Affine n-Valued Maps on Infra-Nilmanifolds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1799,"Electric, thermal, and thermoelectric magnetoconductivity for Weyl/multi-Weyl semimetals in planar Hall set-ups induced by the combined effects of topology and strain",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1800,Equity-diversity-inclusion (EDI)-related strategies used by dental schools during the admission/selection process: a narrative review,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1801,"Correction: Study protocol for pragmatic trials of Internet-delivered guided and unguided cognitive behavior therapy for treating depression and anxiety in university students of two Latin American countries: the Yo Puedo Sentirme Bien study(, (2022), 23, (450), 10.1186/s13063-022-06255-3)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1802,Psyc hiat ric morbidit y a nd work pa rtic ipation in patients with congenital ventricular septal defects: a case-cont rolled study,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1803,Efficacy of EMDR for early intervention after a traumatic event: A systematic review and meta-analysis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1804,The Impact of Childhood Sexual Abuse on Adult Female Sexual Function and Sexual Distress: A Systematic Review and MetaAnalysis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1805,Trait emotional intelligence and adolescent psychological well-being: a systematic review,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1806,Efficacy of contextual therapies in perinatal depression and anxiety: A systematic review and meta-analysis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1807,Manifestations of Public and Self-Stigma of Physical Disability: A Scoping Review in Rehabilitation and Disability Research,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1808,Meta-synthesis of qualitative research on the real experience of telerehabilitation for patients with cardiovascular diseases,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1809,The revolving door phenomenon in severe psychiatric disorders: A systematic review,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1810,Digital forensic on investigations of sexual abuse cybercrime against children and adolescents by the behavioral analytical perspective: a bibliographic review,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1811,Semantics foundations of PsyC based on synchronous Logical Execution Time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1812,Rorschach test in murderers: a systematic review of the literature 1946-2021 I – single case studies &amp; miscellanea,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1813,Visual Working Memory Capacity in Patients with Temporal Lobe Glioma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1814,A Quasi-Experimental Study on the Effectiveness of Early Interventional Techniques on Self-Esteem Social Skills and Core Academic Achievements among School Childrenwith Specific Learning Disabilities in Selected Schools at Chennai,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1815,INTERVENTIONS FOR THE REMEDIATION OF DYSLEXIA: A Systematic Review of Evidence-Based Practices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1816,A systematic review of clinical trials using single or combination therapy of oral or topical finasteride for women in reproductive age and postmenopausal women with hormonal and nonhormonal androgenetic alopecia,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1817,Gambling among LGBTQIA2S + populations: a scoping review,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1818,Strengthening the Resilience of Children and Adolescents during a Pandemic: A Scoping Review on Eligible Interventions,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1819,Meticulous parade on naringin respecting its pharmacological activities and novel formulations,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1820,Trainee therapist personality and the rating of cognitive behavioural and dynamic interpersonal therapy processes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1821,MMPI-2-RF Differences Between Violent Offending and Institutional Violence Among Incarcerated Women,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1822,"Bomb Radiocarbon, Otolith Daily Increments and Length Modes Validate Age Interpretations of Chilean Jack Mackerel (Trachurus murphyi)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1823,Non-Pharmacological Interventions for Minimizing Physical Restraints Use in Intensive Care Units: An Umbrella Review,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1824,"Comparison of missing data handling methods in cognitive diagnosis: Zero replacement, multiple imputation and maximum likelihood estimation Sinic",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1825,Safeguarding adolescent mental health in India (SAMA): study protocol for codesign and feasibility study of a school systems intervention targeting adolescent anxiety and depression in India,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1826,Association of psychiatric consultant characteristics with clinical outcomes of collaborative care for depression,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1827,MOTOR PROGRESS FACILITATING SOCIO -PSYC HOLOGICAL ADAPTION MODEL FOR PRESC HOOLERS WIT H MUSCULOSKELETAL DISORDERS AND THEIR FAMILIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1828,Anxiety and depressive symptomatology among children and adolescents exposed to the COVID-19 pandemic - A systematic review,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1829,Gambling-Related completed suicides: a scoping review,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1830,Experiences of accessing healthcare services by people with hearing loss/impairment (deaf) in sub-Saharan Africa: An integrative review,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1831,Family-Centred Care for Children with Biopsychosocial Support Needs: A Scoping Review,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1832,A Dimensional Understanding of Borderline Personality Disorder Using MMPI-2 PSY-5 Scales in Clinical Samples,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1833,Reassessing fitness-to-drive in drinker drivers: The role of cognition and personality,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1834,"Analysis on the occupational mental health status of 263 employees in Shanqi Huainan Special Purpose Vehicle Co., Ltd",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1835,Extracellular vesicles synchronize cellular phenotypes of differentiating cells,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1836,Fathers’ Experiences of Perinatal Loss: A Sample Meta-Synthesis Study,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1837,Challenges in maternal and child health services delivery and access during pandemics or public health disasters in low-and middle-income countries: A systematic review,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1838,Does Hydration Status Influence Executive Function? A Systematic Review,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1839,The effect of non-pharmacological interventions on physical restraint reduction in intensive care units: A protocol for an umbrella review of systematic reviews and meta-analysis,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1840,An exploration into suicide prevention initiatives for mental health nurses: A systematic literature review,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1841,Slam Practice: A Review of the Literature,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1842,"Multimorbidity and Its Outcomes Among Patients Attending Psychiatric Care Settings: An Observational Study From Odisha, India",23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1843,"“The Heidelberg Five” personality dimensions: Genome-wide associations, polygenic risk for neuroticism, and psychopathology 20 years after assessment",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1844,Does dance counteract age-related cognitive and brain declines in middle-aged and older adults? A systematic review,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1845,"Particulate matter pollution and risk of outpatient visits for psychological diseases in Nanjing, China",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1846,Chemokines in post-traumatic stress disorder: A network meta-analysis,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1847,"The relationship between perceived health outcomes of recreation, exercise dependence, and life satisfaction: A study with fitness center members",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1848,Occurrence of muscle imbalance and risk of injuries in athletes using overhead movements: A systematic review,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1849,Interventions for improving reading comprehension in children with asd: A systematic review,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1850,Barriers and facilitators to participation for children and adolescents with disabilities in lowland middle-income countries – A scoping review,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1851,An evaluation of a Hungarian questionnaire to assess childhood adversities: A pilot study,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1852,Impact of Psychiatric Comorbidity on Health Care Use in Rheumatoid Arthritis: A Population-Based Study,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1853,Research watch: tackling everyday exclusion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1854,Effectiveness of peer support intervention on perinatal depression: A systematic review and meta-analysis,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1855,"The impact of inclusion setting on the academic performance, social interaction and self-esteem of deaf and hard of hearing students: Systematic review and meta-analysis",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1856,Prevalence of Suicidal Ideation in Multiple Sclerosis Patients: Meta-Analysis of International Studies,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1857,Medical cannabis for the reduction of opioid dosage in the treatment of non-cancer chronic pain: A systematic review,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1858,Patient and public beliefs about the role of imaging in the management of non-specific low back pain: a scoping review,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1859,Current and former smokers among adolescents aged 12-17 years in Iran: A systematic review and meta-analysis,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1860,Challenges and Opportunities in Building and Maintaining a Good Therapeutic Relationship in Acute Psychiatric Settings: A Narrative Review,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1861,The course for which K&amp;S was written,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1862,Comparative efficacy and acceptability of pharmaceutical management for adults with post-traumatic stress disorder: A systematic review and meta-analysis,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1863,Totality of the evidence suggests prenatal cannabis exposure does not lead to cognitive impairments: A systematic and critical review,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1864,"Knowledge, beliefs, and concerns about bone health from a systematic review and metasynthesis of qualitative studies",19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1865,Antenatal depression and its association with adverse birth outcomes in low and middleincome countries: A systematic review and meta-analysis,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1866,The 24-hour urinary cortisol in post-traumatic stress disorder: A meta-analysis,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1867,Instruments for the Assessment of Behavioral and Psychosocial Functioning in Duchenne and Becker Muscular Dystrophy; A Systematic Review of the Literature,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1868,Mapping evidence of patient experiences in integrated care settings: Protocol for a scoping review,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1869,Electroencephalography in Psychiatric Surgery: Past Use and Future Directions,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1870,Antipsychotics for treating delirium in hospitalized adults a systematic review,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1871,Antipsychotics for preventing delirium in hospitalized adults a systematic review,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1872,Review article: Interventions for people presenting to emergency departments with a mental health problem: A systematic scoping review,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1873,"Exclusive Breastfeeding Duration and its Effect on the Health of the Children in Iran, a Meta Analysis",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1874,ICGSP 2019 - Proceedings of the 3rd International Conference on Graphics and Signal Processing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1875,Developing novel spectral indices for precise estimation of soil pH and organic carbon with hyperspectral data and machine learning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1876,Evidence of a limited relationship between reading fluency and reading comprehension of academic language,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1877,A tale of many cities: Mapping social infrastructure and social capital across the United States,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1879,Maturity Assessment of the Health Information System Using Stages of Continuous Improvement Methodology: Results From Serbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1880,"Hidden, Lost, and Forgotten Labor: A Tour of the Soci ety’ s Archi val Record",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1881,University Students' Awareness of the Concept of National Belonging: A Study on its Scope and Depth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1882,COMPETITIVE ADVANTAGE IN THE ERA OF SOCIETY 4.0: A SYSTEMATIC LITERATURE REVIEW ON SDG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1883,The Impact of Environmental Governance and Quality of Life on Fertility Intentions,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1884,French digital discourse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1885,A LOCAL HISTORICAL OVERVIEW OF THE CADASTRAL MUNICIPALITY OF BODREŽ IN THE 19TH AND EARLY 20TH CENTURIES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1886,"Italian Association of Epidemiology: How has the demographic, educational, and occupational profile of members changed in recent years",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1887,Fostering Tomorrow: Uniting Artificial Intelligence and Social Pediatrics for Comprehensive Child Well-being,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
